Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,2888.840459984,13.246217332,2.64595710222511
2016,2813.501847286,13.246217332,2.64252802228661
2017,2740.374734226,13.246217332,2.63352411058118
2018,2669.344128099,13.246217332,2.62618780349529
2019,2600.454532079,13.246217332,2.6146547551014
2020,2534.119473508,13.246217332,2.58400208033153
2021,2470.219767219,13.246217332,2.55391077109444
